"report_date","ticker","rsi_1","rsi_2","rsi_3","rsi_4","rsi_5","rsi_6","rsi_7","rsi_8","rsi_9","rsi_10","rsi_11","rsi_12","rsi_13","rsi_14","rsi_15","rsi_16","rsi_17","rsi_18","rsi_19","rsi_20","sma_10","sma_20","sma_50","sma_200","ema_10","ema_20","ema_50","ema_200","macd_12_26_9_line","macd_12_26_9_signal","macd_12_26_9_histogram","rv_10","rv_20","rv_30","rv_60","hls_10","hls_20","obv"
2000-04-18,AAPL,100.0,100.0,88.56094,90.98843,61.735718,52.516777,44.460217,51.668728,46.860977,49.628044,45.03375,43.361202,50.726986,44.82513,43.25069,43.043175,43.584515,42.376236,41.12748,46.22587,3.9432664,4.175765,3.9787436,2.9381702,3.9599116,4.0237713,3.9293485,3.0822737,-0.046063155,-0.0020902867,-0.04397287,97.02703,79.79172,78.394585,72.50259,4.462819,4.1295066,11785928000
2000-04-19,AAPL,0.0,34.285774,72.28913,66.115715,71.78901,52.25376,45.49418,39.321594,46.392895,42.479664,45.20812,41.364037,39.948685,47.21805,42.06296,40.673573,40.49,41.022354,39.950214,38.83847,3.9133058,4.1384153,3.9827921,2.9497092,3.9532413,4.0141954,3.9291084,3.0906415,-0.04714532,-0.011101293,-0.036044028,97.77707,80.97246,79.64563,73.07251,4.063528,3.707108,11655890400
2000-04-20,AAPL,0.0,0.0,27.272804,65.217384,60.1504,66.31359,49.29135,43.232044,37.620186,44.610462,40.98039,43.68568,40.08584,38.7552,45.97365,41.0726,39.746838,39.571514,40.099934,39.074863,3.8928597,4.102078,3.986841,2.9601347,3.9345334,3.998591,3.9260197,3.0982008,-0.05326945,-0.019534925,-0.033734526,92.28624,80.97246,79.33355,73.190865,4.0611596,3.7376487,11475360400
2000-04-24,AAPL,100.0,41.935303,16.88297,36.633636,67.512665,62.588234,68.072296,51.285923,45.19998,39.510464,46.105907,42.4474,45.02281,41.393776,40.04874,46.982758,42.057873,40.722282,40.545555,41.057144,3.856421,4.0726233,3.9913754,2.9706411,3.9287965,3.9894853,3.9251163,3.1062086,-0.053261857,-0.026280312,-0.026981546,89.59131,81.19713,78.764915,71.24254,4.064241,3.8705735,11586265600
2000-04-25,AAPL,100.0,100.0,80.74869,54.121826,60.856266,75.33717,71.09092,74.47835,59.033077,53.02856,47.202423,52.297787,48.59093,50.65572,46.960476,45.575222,51.35135,46.369045,45.002884,44.82162,3.86715,4.0544043,4.004048,2.982595,3.9701111,4.0053463,3.9341717,3.1166544,-0.03246293,-0.027516834,-0.004946094,92.109634,85.17489,78.699455,72.22515,4.556233,4.028416,11684176000
2000-04-26,AAPL,0.0,52.74264,57.414425,50.501663,38.618896,45.3303,61.965122,59.06345,63.129265,51.67038,47.011135,42.374413,47.416664,44.34917,46.396385,43.277306,42.098095,47.82075,43.47098,42.268036,3.873223,4.025557,4.007611,2.9935467,3.9626906,3.9981036,3.9339805,3.1247404,-0.033884168,-0.0287903,-0.0050938665,82.26567,87.022446,80.53517,72.8595,4.5491443,4.0101776,11592448000
2000-04-27,AAPL,100.0,43.718613,65.43212,67.99999,61.65804,49.790783,54.37263,66.57381,63.81843,67.03165,55.93909,51.30353,46.61589,50.97125,47.8832,49.682865,46.53465,45.337624,50.4662,46.088345,3.9299054,4.010678,4.0126314,3.005015,3.988641,4.008324,3.9407034,3.1344984,-0.020562071,-0.027144656,0.0065825838,82.60842,84.1873,80.49504,73.24002,5.0045204,4.367637,11674098800
2000-04-28,AAPL,0.0,66.92329,35.95049,57.765747,60.559845,55.47791,45.6814,50.26366,62.812115,60.353573,63.699463,53.599243,49.32857,44.979595,49.32332,46.426044,48.221615,45.250328,44.11766,49.232533,3.9631052,4.007945,4.0190687,3.0164828,3.9940464,4.009281,3.9437492,3.1432931,-0.016834127,-0.02508255,0.008248423,83.11099,79.13478,80.34954,72.930595,4.7415776,4.468525,11611703600
2000-05-01,AAPL,100.0,8.510258,67.9106,36.991886,58.221077,60.957207,55.889175,46.095234,50.61084,63.00655,60.552788,63.866543,53.779083,49.50937,45.158657,49.475266,46.57727,48.362885,45.390522,44.257187,4.00339,3.9893208,4.0251822,3.0280218,3.9999413,4.0109177,3.946993,3.152081,-0.013075615,-0.022681162,0.009605547,63.34249,78.98665,80.204895,72.41269,4.6778154,4.17914,11668252400
2000-05-02,AAPL,0.0,3.7381063,2.6665218,38.39662,26.074482,45.569637,48.39999,45.14925,38.53501,42.89941,55.529953,53.615135,57.09878,48.89868,45.343132,41.666653,45.929016,43.421043,45.188007,42.582577,3.983956,3.9643197,4.0294743,3.0382955,3.9668534,3.9925406,3.941933,3.1587067,-0.026615178,-0.023467965,-0.003147213,67.33129,79.56207,76.54244,72.461174,3.3515637,4.0454106,11609144400
2000-05-03,AAPL,0.0,0.0,2.631425,2.0511665,32.269463,23.096415,41.61849,44.403637,41.652298,35.958363,40.2219,52.792973,51.059315,54.57227,47.03389,43.73521,40.304993,44.534405,42.17251,43.928112,3.9456954,3.944481,4.030284,3.0483668,3.9232185,3.967238,3.9334989,3.16436,-0.04418679,-0.02761173,-0.016575059,64.31818,79.12874,73.5819,72.626205,3.0312426,3.7470307,11486694800
2000-05-04,AAPL,0.0,0.0,0.0,1.8016995,1.5093503,25.85226,19.612053,36.67234,39.349583,37.173573,32.57064,36.662457,49.03357,47.534523,51.057972,44.400005,41.448837,38.35521,42.525776,40.366966,3.9118886,3.9125972,4.0266805,3.057537,3.8617525,3.930849,3.9198382,3.168547,-0.06875427,-0.03584024,-0.03291403,66.43393,79.02084,74.06666,72.95638,2.9277263,3.4956272,11386816000
2000-05-05,AAPL,100.0,35.77984,25.324617,15.175046,16.474972,14.144646,33.248055,25.844902,40.605095,42.966343,40.72462,35.93348,39.63855,50.978466,49.477684,52.753117,46.082233,43.10594,39.97307,43.934628,3.8932643,3.893062,4.0253344,3.0673754,3.8258169,3.905445,3.9098096,3.173478,-0.08092076,-0.044856343,-0.036064424,67.40542,76.71855,74.520355,73.081184,2.9902296,3.5256944,11457835200
2000-05-08,AAPL,0.0,44.82739,24.840714,19.30686,12.786833,13.915742,12.215819,29.612713,23.593428,37.72188,40.028458,38.07585,33.85539,37.47151,48.69157,47.320606,50.59625,44.427814,41.654964,38.722275,3.85966,3.8580403,4.025172,3.0765762,3.7787476,3.8732061,3.8963635,3.177393,-0.0972822,-0.055341516,-0.041940685,53.384018,75.18325,74.62831,72.75115,2.5005035,3.2823722,11411610000
2000-05-09,AAPL,0.0,0.0,24.074013,16.81032,14.079383,10.2631235,11.197829,10.070188,25.2918,20.766747,33.954723,36.164715,34.563328,31.049698,34.522552,45.502174,44.30272,47.558052,42.067986,39.57361,3.785568,3.826359,4.0201116,3.0854025,3.7126315,3.8295777,3.8774908,3.1797583,-0.12110391,-0.06849399,-0.05260992,50.83098,75.04036,75.328514,72.08711,2.0421069,3.2991698,11329824800
2000-05-10,AAPL,0.0,0.0,0.0,14.999952,11.818154,10.399967,8.158967,8.92109,8.190415,21.2418,17.955774,30.03533,32.11426,30.845203,28.015926,31.30351,41.91471,40.894814,44.097996,39.33774,3.7143104,3.7937667,4.010192,3.0927916,3.6224658,3.7712104,3.8515782,3.180126,-0.15421337,-0.08563787,-0.0685755,41.376953,71.184364,76.688385,72.818535,1.9896941,3.2694192,11196052000
2000-05-11,AAPL,100.0,36.36352,24.454084,20.216532,30.063202,24.611341,22.041695,17.790197,18.401388,17.039505,27.844263,23.846107,34.36462,36.197598,34.850018,31.822435,34.77866,44.418762,43.383442,46.32929,3.6367772,3.7833412,3.9923775,3.1006358,3.5693057,3.7291985,3.8311276,3.1816182,-0.16935313,-0.102380924,-0.06697221,52.845333,70.65193,74.98596,72.764694,1.5022551,3.253388,11320988000
2000-05-12,AAPL,100.0,100.0,57.57577,43.464104,37.570644,43.7659,37.14905,33.85827,28.150568,28.617855,26.747705,35.302013,30.688444,39.511208,41.071423,39.655167,36.443653,39.02027,47.529068,46.48188,3.5835361,3.7733207,3.9830654,3.1093407,3.5541523,3.7060332,3.8175917,3.1846464,-0.16685018,-0.11527477,-0.051575407,62.918804,72.859314,72.35914,73.40747,1.5485,3.1450388,11397716400
2000-05-15,AAPL,0.0,42.076607,55.64854,39.465885,32.281586,28.913057,34.46893,30.228481,28.013027,23.988836,24.410511,23.036633,30.904812,27.310482,35.661766,37.163364,35.999992,33.33332,35.813953,44.129547,3.5080273,3.7557087,3.965575,3.116679,3.502739,3.6646376,3.7961714,3.1855094,-0.18010549,-0.12824091,-0.051864572,65.0485,64.219025,74.14091,74.267136,1.4358913,3.0568535,11227983200
2000-05-16,AAPL,100.0,41.43637,58.914734,66.24201,50.48541,42.71047,38.878487,43.031326,38.354027,35.849033,31.186842,31.532616,29.916534,36.50106,32.5626,39.810825,41.126976,39.91835,37.129818,39.34065,3.468552,3.726254,3.952619,3.1247663,3.4882784,3.641644,3.7815454,3.1878746,-0.17632666,-0.13785806,-0.038468596,72.65389,66.28086,74.985344,74.73511,1.6898652,2.5207145,11338096000
2000-05-17,AAPL,0.0,52.083305,29.99994,46.483215,54.30809,43.243233,37.410076,34.437077,38.413666,34.642353,32.585735,28.687551,29.017302,27.643145,33.969833,30.532957,37.581165,38.87121,37.789783,35.28137,3.4242184,3.684957,3.9386914,3.1322362,3.4510505,3.6075375,3.7620153,3.1888263,-0.18249926,-0.1467863,-0.035712957,73.037155,65.93579,75.09501,75.043106,1.4815403,2.2563915,11238572800
2000-05-18,AAPL,0.0,0.0,48.70121,28.846077,45.103867,52.92618,42.3625,36.74911,33.876205,37.82539,34.163197,32.161434,28.358183,28.685669,27.342016,33.63182,30.259604,37.278572,38.564648,37.49998,3.392031,3.65196,3.9249256,3.1398377,3.4169106,3.5747511,3.742457,3.189567,-0.18687049,-0.15480314,-0.032067347,70.693634,65.84421,74.46075,75.03429,1.4826568,2.2051916,11145128400
2000-05-19,AAPL,0.0,0.0,0.0,28.625917,20.380394,34.15734,41.516968,34.724537,30.86054,28.80886,32.45728,29.72322,28.196335,25.22981,25.534046,24.463913,30.36836,27.591824,34.296295,35.537777,3.3300855,3.6116748,3.9066253,3.1461942,3.349227,3.5242653,3.715092,3.1881251,-0.20560631,-0.16496378,-0.040642537,76.66381,68.77562,74.3969,75.853096,1.3322564,2.161243,10959961600
2000-05-22,AAPL,0.0,0.0,0.0,0.0,22.935701,17.320955,29.803919,36.749077,31.32527,28.146126,26.429455,29.90311,27.56694,26.248642,23.658976,23.950336,23.00638,28.69267,26.201525,32.72083,3.2646983,3.562179,3.883426,3.151994,3.2699246,3.4660556,3.68364,3.1853883,-0.2284391,-0.17765884,-0.05078025,76.73728,63.04686,74.02053,76.08969,1.7787421,2.139623,10771084800
2000-05-23,AAPL,0.0,0.0,0.0,0.0,0.0,19.083908,15.03001,26.388893,32.911366,28.493126,25.838495,24.384506,27.690552,25.675655,24.528276,22.252228,22.531378,21.694004,27.170393,24.926231,3.201133,3.4933505,3.8604293,3.1570752,3.1807487,3.4006653,3.648182,3.1813493,-0.2543829,-0.19300365,-0.06137926,74.782845,62.37158,74.0811,76.527695,1.7470044,1.8945556,10641688400
2000-05-24,AAPL,100.0,31.250032,18.633486,11.152409,10.752675,8.620685,24.82264,19.848724,30.033005,35.951633,31.315765,28.502981,26.953548,30.043354,27.923368,26.711645,24.298222,24.562897,23.673094,28.885376,3.1634798,3.438895,3.8432221,3.1623082,3.1188285,3.3472867,3.6164958,3.1779544,-0.2669657,-0.20779607,-0.059169624,72.26799,59.74442,70.738464,71.47082,2.2548015,2.122248,10811304000
2000-05-25,AAPL,0.0,81.63208,29.197035,17.883677,10.879402,10.498666,8.456649,24.432741,19.598637,29.702152,35.588745,31.04007,28.274406,26.749062,29.824997,27.734644,26.53889,24.155191,24.418812,23.53923,3.1131237,3.3749504,3.824446,3.1667745,3.0656822,3.2976902,3.5855165,3.1744578,-0.2748717,-0.2212112,-0.053660527,62.593884,59.970783,69.18428,70.37908,2.016864,1.7595596,10709616400
2000-05-26,AAPL,0.0,0.0,58.82393,25.641123,16.483505,10.344833,10.0,8.130085,23.648615,19.090876,29.027132,34.846256,30.473742,27.803738,26.327425,29.37432,27.344513,26.18146,23.858725,24.12014,3.044295,3.3139157,3.8016517,3.171046,3.016954,3.2500699,3.5546207,3.1707087,-0.28023458,-0.23301587,-0.047218703,57.98579,59.547688,69.142235,69.47221,1.8758959,1.7121979,10664329200
2000-05-30,AAPL,100.0,57.14328,47.499783,70.00014,36.029305,24.377914,15.857484,15.360374,12.628763,26.781752,21.792522,31.11452,36.609634,32.12495,29.37139,27.843943,30.76918,28.68213,27.483706,25.0847,3.000771,3.2543993,3.7773998,3.1754994,2.9840784,3.2106478,3.5264452,3.1673796,-0.2781745,-0.2420476,-0.036126897,48.891327,59.176476,60.804916,69.55408,2.4995139,1.9677025,10842594000
2000-05-31,AAPL,0.0,24.999676,21.052458,19.587393,38.582687,25.388533,18.99212,13.387887,13.03182,11.011155,23.846075,19.808231,28.591736,33.860313,29.988298,27.575083,26.224459,29.04805,27.180872,26.102259,2.9305255,3.199539,3.7521358,3.1793053,2.9362009,3.163991,3.4948492,3.1629355,-0.28259513,-0.2501571,-0.032438025,48.87474,59.861034,60.387955,69.858055,2.2359974,1.9629314,10734217200
2000-06-01,AAPL,100.0,58.992985,63.924114,58.63594,56.424706,62.679573,47.63642,38.529354,29.24103,28.602568,24.85764,34.21922,29.095991,36.05095,40.309135,36.10221,33.431934,31.92088,34.332394,32.280083,2.890848,3.1575332,3.7224584,3.1839716,2.9272096,3.137587,3.471002,3.1601875,-0.26959613,-0.2540449,-0.015551216,64.75016,65.17382,63.28087,71.16357,3.2250185,2.3532794,10960177200
2000-06-02,AAPL,100.0,100.0,70.6187,73.23952,68.6471,66.66681,70.45469,56.36371,47.088566,36.978104,36.257267,31.958727,39.725986,34.207027,40.238087,43.973194,39.637802,36.856857,35.27303,37.45672,2.8643289,3.1281798,3.6890159,3.1892247,2.9400966,3.1243014,3.4524565,3.1585746,-0.24745756,-0.25272745,0.0052698655,60.38756,66.56644,64.80392,71.70709,3.6128764,2.5477667,11158389200
2000-06-05,AAPL,0.0,73.333466,87.26123,64.01885,66.95288,63.094257,61.417465,65.4931,53.142937,44.81925,35.564034,34.89678,30.89698,38.552402,33.33329,39.302326,43.01309,38.856,36.17997,34.652573,2.855624,3.0928547,3.656626,3.1944983,2.9432795,3.1084254,3.4330504,3.1565747,-0.23052226,-0.2482864,0.017764144,55.590454,66.285736,64.460106,71.39254,3.7271264,2.5296915,11077472000
2000-06-06,AAPL,100.0,55.55568,80.0001,89.011055,67.78257,70.15513,66.48322,64.87469,68.284935,56.266747,47.954517,38.503628,37.813587,33.652283,40.740707,35.395996,41.016945,44.527084,40.327217,37.612194,2.8651385,3.0649185,3.6269488,3.1999538,2.9550853,3.098881,3.4163902,3.1550984,-0.21058963,-0.24074705,0.030157417,47.70473,65.64447,61.158745,71.24741,3.5530148,2.6658783,11208842400
2000-06-07,AAPL,100.0,100.0,80.76929,87.42144,91.70129,74.16118,75.70985,72.45301,71.006035,73.36968,62.212048,54.108177,44.48102,43.760082,39.358555,45.33504,39.79233,44.703373,47.799976,43.533665,2.8999577,3.0505455,3.5990934,3.2057538,2.9864602,3.1016207,3.405067,3.1548254,-0.18304528,-0.2292067,0.046161413,49.997173,64.286736,61.28801,70.834015,4.069998,2.908501,11293097200
2000-06-08,AAPL,0.0,67.81608,75.0,63.6364,74.331604,82.15619,67.79151,69.56528,66.80601,65.573875,68.18192,58.44162,51.233364,42.519657,41.860424,37.815086,43.726196,38.547436,43.415627,46.49803,2.9230354,3.0432577,3.5703878,3.211331,3.0018249,3.0987012,3.391965,3.153991,-0.1639006,-0.21614547,0.05224487,51.790817,63.00102,59.273193,70.77528,3.6864457,2.9706237,11233465600
2000-06-09,AAPL,100.0,34.8842,72.549095,77.95281,67.34704,76.23771,83.09866,69.208336,70.83342,68.13645,66.92926,69.34319,59.748512,52.58302,43.84615,43.181805,39.094635,44.7761,39.56041,44.275585,2.9505165,3.03182,3.5443544,3.216898,3.0199172,3.0989518,3.3805676,3.153467,-0.14461105,-0.20183858,0.05722755,50.485786,60.31035,59.447475,70.108734,3.6849785,2.8509212,11296555200
2000-06-12,AAPL,0.0,17.045666,12.931222,42.285698,49.499966,45.0,56.0,66.10645,57.00489,58.891468,57.01518,56.16745,58.884354,51.81822,46.341434,39.419067,38.881283,35.536133,41.049,36.622547,2.966104,3.0051994,3.521965,3.2216046,3.007851,3.0851042,3.3638217,3.1514778,-0.13963878,-0.18939863,0.049759842,59.62356,58.563717,60.4848,70.382645,3.587402,2.731649,11223970800
2000-06-13,AAPL,100.0,42.063354,48.226925,40.236702,55.701702,60.079,55.677635,63.10974,70.4878,61.88441,63.374496,61.569294,60.74955,62.942318,56.053097,50.59877,43.556675,43.00251,39.53213,44.408566,2.9885745,2.9946728,3.4952028,3.2264225,3.017486,3.0827937,3.3519404,3.1505759,-0.12559299,-0.1766375,0.05104451,54.631767,57.485214,60.53866,70.8507,3.592198,3.0458558,11311834800
2000-06-14,AAPL,0.0,44.915123,27.74858,33.00969,29.059832,43.344646,47.79867,44.970367,52.671715,60.84208,54.323322,55.898346,54.489197,53.84616,56.146194,50.59881,46.111824,40.190216,39.717937,36.739094,3.0094254,2.9699755,3.4674284,3.2310178,3.001445,3.0681715,3.3353646,3.1483738,-0.12365392,-0.16604078,0.042386863,54.461723,57.689556,61.301277,68.294815,3.6045,2.9202487,11242473200
2000-06-15,AAPL,100.0,32.29186,56.375835,37.837833,41.7722,37.358562,48.765427,52.435513,49.593502,56.132076,63.241108,56.83841,58.247433,56.855408,56.21894,58.293877,52.78973,48.298412,42.316505,41.83672,3.019952,2.9554,3.444796,3.2354107,2.9997306,3.0609186,3.3219001,3.146818,-0.11571937,-0.1559765,0.04025713,51.612213,58.5336,61.16792,66.81782,2.8950663,3.0600424,11304616400
2000-06-16,AAPL,0.0,62.000217,26.956697,50.0,34.854767,38.671925,34.859222,46.064133,49.728245,47.16495,53.7246,60.952377,54.982857,56.405994,55.09961,54.501637,56.595123,51.392784,47.12642,41.41413,3.0154984,2.9399137,3.4194105,3.2390647,2.9913347,3.0506933,3.307455,3.144895,-0.111252375,-0.14703168,0.0357793,51.559685,53.151226,60.590107,66.775406,2.7333822,3.1731293,11228725200
2000-06-19,AAPL,100.0,82.07547,86.13142,58.415886,67.058815,52.134132,54.227425,50.13481,56.97674,59.34065,56.842113,61.32076,66.50327,60.837112,61.91862,60.662224,60.084667,61.705048,56.646,52.413784,3.0327055,2.9441648,3.4009078,3.2432854,3.0164871,3.0582151,3.3004832,3.1447434,-0.0924353,-0.1361124,0.0436771,59.746765,54.684002,63.23935,68.07769,3.3107226,3.5189245,11327226400
2000-06-20,AAPL,100.0,100.0,89.444435,90.99527,69.56522,74.46807,60.945248,62.350117,58.426987,63.29364,65.02834,62.659386,66.0596,70.116615,64.73759,65.61681,64.4123,63.857002,65.1907,60.295826,3.059832,2.9624853,3.38115,3.2477796,3.0643032,3.0792878,3.2996595,3.146084,-0.064689085,-0.12182774,0.05713865,61.29385,53.141674,63.825207,68.90693,3.3192341,3.4361246,11452574000
2000-06-21,AAPL,100.0,100.0,100.0,94.411766,94.87871,80.73395,82.822075,72.06404,72.79029,69.4215,72.13855,73.14949,71.08605,73.16755,75.768326,70.98564,71.58354,70.494064,69.98944,70.91475,3.1074047,3.0036812,3.3722427,3.2534275,3.1623163,3.1292007,3.3115697,3.1506343,-0.016375307,-0.10073725,0.08436195,75.03342,61.521317,67.1925,71.91804,3.8362541,3.953126,11575074000
2000-06-22,AAPL,0.0,72.727295,79.59184,84.251976,80.25001,81.67055,70.96776,73.77049,65.11253,65.93407,63.157913,66.160225,67.28972,65.53967,67.83981,70.75056,66.56286,67.20979,66.24849,65.802635,3.1484995,3.0357676,3.3645096,3.258772,3.220425,3.1627924,3.31825,3.1539307,0.011974706,-0.078194864,0.090169564,79.97239,63.58593,67.42774,72.08465,3.690052,3.6882489,11458146000
2000-06-23,AAPL,0.0,0.0,55.9441,65.00003,71.8121,68.88414,70.82499,62.633484,65.853676,58.866283,59.743973,57.45557,60.632923,61.840496,60.3593,62.809002,65.94651,62.293526,62.97712,62.13232,3.1731968,3.0618565,3.360704,3.263276,3.2436757,3.1804602,3.3194284,3.1558647,0.023391603,-0.057877567,0.08126917,77.75047,65.767426,67.06023,70.79091,3.716558,3.7007682,11406904600
2000-06-26,AAPL,100.0,54.16661,38.23522,65.38462,71.23288,76.00001,73.34559,74.78262,67.18751,69.69697,63.054817,63.764404,61.557487,64.1705,65.17357,63.7459,65.805786,68.4762,64.95034,65.541756,3.228462,3.097283,3.3571005,3.2682662,3.2914083,3.2114835,3.3267531,3.1593506,0.044665907,-0.03736887,0.08203478,78.85333,67.10383,65.688866,69.545105,4.0658627,3.8266323,11453243200
2000-06-27,AAPL,0.0,50.649235,35.454464,27.857069,54.0909,60.70038,66.38934,64.354836,66.05224,60.05587,62.808834,57.363407,58.109684,56.271194,59.00423,60.06191,58.84732,61.015324,63.854347,60.777702,3.257613,3.1230936,3.3516753,3.2728817,3.3024893,3.2248998,3.3277571,3.161271,0.0485517,-0.020184759,0.06873646,79.0741,67.48055,65.76147,69.997955,3.374271,3.4832344,11402375600
2000-06-28,AAPL,100.0,53.086464,68.333305,53.59477,44.80874,61.59697,66.333336,70.5968,68.69689,70.01359,64.339165,66.54971,61.31465,61.930016,60.144196,62.427185,63.317535,62.13954,63.982307,66.41914,3.3173318,3.1633787,3.3419583,3.2779124,3.343209,3.2536187,3.3355489,3.1649046,0.06493083,-0.0031616408,0.06809247,81.30402,66.688446,66.21642,70.34275,3.9099858,3.757243,11473982800
2000-06-29,AAPL,0.0,45.744797,32.575832,47.953224,40.19609,35.042744,51.592384,56.69518,61.470238,60.024773,61.501823,57.079674,59.45665,55.242725,55.885185,54.426865,56.80213,57.73553,56.75448,58.685078,3.3501265,3.1850393,3.326168,3.2823052,3.3389828,3.2599373,3.3349378,3.1664476,0.060551792,0.009581045,0.050970744,90.39387,70.53446,68.7293,71.11359,3.5674925,3.2312794,11423067600
2000-06-30,AAPL,100.0,26.08694,54.46436,40.66671,52.91005,45.045048,39.682537,54.216885,58.807602,63.15153,61.729874,63.085743,58.723427,60.9265,56.754227,57.354317,55.906242,58.133568,59.010902,58.037933,3.3940554,3.204777,3.3155603,3.2868297,3.3487751,3.2725947,3.3372085,3.1687002,0.06224442,0.020113721,0.0421307,86.67958,70.37745,65.55814,70.88878,3.4619067,3.0976443,11503842000
2000-07-03,AAPL,100.0,100.0,39.285725,59.842587,46.060646,56.37255,48.523212,43.071163,56.195984,60.416683,64.44446,63.04349,64.30942,60.00002,62.072346,57.93796,58.505863,57.067623,59.181976,60.016357,3.4264452,3.2295754,3.307625,3.2916374,3.367829,3.2898307,3.3417716,3.1715348,0.067705855,0.029632147,0.038073707,84.01434,70.39303,64.007904,70.11345,2.9311993,3.120961,11521549200
2000-07-05,AAPL,0.0,35.714245,54.999916,29.729712,49.350685,39.58336,49.783535,43.5606,39.11564,52.139046,56.447693,60.61607,59.375008,60.688236,56.835953,58.96008,55.217392,55.794,54.48451,56.629395,3.4329233,3.2463777,3.2964504,3.2955546,3.363543,3.2950141,3.341869,3.1732533,0.062492818,0.036204282,0.026288535,66.9969,70.67668,63.051064,69.61845,2.8113642,3.0652993,11455245200
2000-07-06,AAPL,100.0,9.999835,39.99989,57.142746,31.578901,50.318493,40.51283,50.427326,44.19474,39.73062,52.519897,56.763287,60.87432,59.635975,60.93266,57.087387,59.187443,55.44982,56.0205,54.712273,3.408226,3.2578154,3.280458,3.3011217,3.3622448,3.3008606,3.342439,3.1750758,0.058665268,0.04069648,0.01796879,65.34611,70.17863,62.882614,69.06032,2.1962695,3.0162618,11532631600
2000-07-07,AAPL,100.0,100.0,62.499958,68.96548,74.28567,50.0,60.804047,51.05487,57.971004,51.779934,47.197636,57.279243,60.74562,64.16417,62.966606,64.06103,60.323174,62.12511,58.46774,58.96415,3.4126797,3.2805896,3.2724009,3.3073668,3.3921,3.3223453,3.3496552,3.178572,0.06856293,0.04626977,0.022293162,67.15934,72.042,64.08274,67.41621,2.604909,3.1474805,11598532400
2000-07-10,AAPL,100.0,100.0,100.0,76.52173,79.23076,81.75674,60.804047,67.76863,58.571457,63.63637,57.67047,53.141373,61.25543,64.12827,67.00462,65.85146,66.784164,63.166683,64.72467,61.161392,3.4479036,3.3105502,3.2643034,3.3156161,3.448181,3.358364,3.3634155,3.183766,0.08942416,0.05490065,0.034523517,67.56616,70.20284,64.92502,67.624756,3.0606143,3.388586,11697981400
2000-07-11,AAPL,0.0,93.477875,96.5907,96.703094,74.57614,77.44348,80.132324,59.90096,66.93876,57.95052,63.043446,57.183083,52.72726,60.860207,63.74501,66.6361,65.49548,66.43295,62.8524,64.41619,3.4661229,3.3472924,3.257704,3.3235416,3.4918568,3.389796,3.37616,3.188787,0.10378037,0.06467659,0.039103776,60.96552,69.7854,65.02286,67.53182,2.9474962,3.5066793,11608507400
2000-07-12,AAPL,100.0,91.17596,96.10366,97.478836,97.54083,79.86566,81.707214,83.51638,65.23603,70.65216,62.101906,66.288925,60.62175,56.249992,63.30645,65.85365,68.430176,67.320816,68.162926,64.66877,3.5122786,3.3849456,3.2534528,3.3326817,3.5504117,3.4301877,3.3933265,3.195007,0.12385769,0.07651281,0.047344882,58.02202,67.07882,63.511513,64.47068,3.3667414,3.3705063,11664865800
2000-07-13,AAPL,0.0,44.927567,43.05547,64.347755,73.88528,74.37492,63.636303,66.33657,69.09084,56.088543,62.101906,55.397724,59.846523,55.188667,51.541843,58.801495,61.471096,64.198524,63.221146,64.11259,3.5256393,3.4214857,3.250295,3.3413255,3.5703473,3.45208,3.4037867,3.1996346,0.12590322,0.08639089,0.039512325,51.340733,69.91378,63.638275,64.78634,3.115987,3.5129864,11553451000
2000-07-14,AAPL,100.0,33.333332,56.8182,54.944958,69.40291,76.704475,77.094894,66.990234,69.230705,71.54805,58.9655,64.26426,57.68194,61.707294,57.1106,53.488365,60.216995,62.711857,65.27229,64.30792,3.567341,3.4587338,3.2504973,3.3504455,3.6006446,3.4792137,3.4168532,3.2049813,0.13220759,0.09555423,0.036653355,51.28199,69.40086,63.119564,64.27086,3.2221246,3.3948085,11601020200
2000-07-17,AAPL,100.0,100.0,43.283714,61.224567,59.405903,71.52773,77.95694,78.30682,68.518486,70.56273,72.69071,60.33334,65.30613,58.792664,62.61904,58.0574,54.451355,60.92363,63.333336,65.811966,3.6058042,3.49993,3.2543435,3.3590794,3.6327949,3.5076191,3.430995,3.2106776,0.13887008,0.1042174,0.03465268,51.114376,67.15771,62.791107,64.2027,3.296992,3.3794494,11666020800
2000-07-18,AAPL,0.0,37.03724,63.04344,34.523884,52.173943,50.847404,63.975094,71.428505,71.84458,63.519257,65.725746,68.045044,57.09778,62.222214,56.281406,60.183044,55.95744,52.599995,59.137928,61.58832,3.6313112,3.5288782,3.2552342,3.3676271,3.6465852,3.5267642,3.441883,3.2156324,0.13701679,0.11077728,0.026239507,47.960594,66.33844,63.22233,64.24187,3.1351092,3.0331542,11586419600
2000-07-19,AAPL,0.0,0.0,10.000123,24.369812,18.4714,31.914936,31.413622,44.01709,52.536213,53.046566,48.36599,50.77879,53.392292,46.410248,51.732098,47.558388,51.568607,48.434612,45.898773,52.526794,3.638194,3.5355587,3.2521572,3.3742368,3.6041305,3.5159376,3.4407537,3.2175972,0.11042605,0.11070704,-0.00028098,69.52156,64.91672,67.77669,65.02762,3.143855,2.9776096,11471951400
